,Tarih,Yil,Ay,Gun,ID,genel_renkli,genel_sb,dijital_islemler,toplam
697,2025-03-13,2025,3,13,ggirgin,109,0,0,109
698,2025-03-13,2025,3,13,fimetin,10,0,0,10
699,2025-03-13,2025,3,13,gbakanoglu,1,1,0,2
700,2025-03-13,2025,3,13,aozbal,3,5,0,8
701,2025-03-13,2025,3,13,amasun,36,7,0,43
702,2025-03-13,2025,3,13,ebalaban,32,0,0,32
703,2025-03-13,2025,3,13,SUYILMAZ,3,0,0,3
704,2025-03-13,2025,3,13,mkorucu,1,0,0,1
705,2025-03-13,2025,3,13,eulsever,0,18,0,18
706,2025-03-13,2025,3,13,tevirgen,6,21,3,30
707,2025-03-13,2025,3,13,ayyilmaz,1,0,0,1
708,2025-03-13,2025,3,13,ezyildiz,24,0,0,24
709,2025-03-14,2025,3,14,mecigdem,9,1,0,10
710,2025-03-14,2025,3,14,amasun,0,1,0,1
711,2025-03-14,2025,3,14,aozbal,2,0,0,2
712,2025-03-14,2025,3,14,adogan,6,22,0,28
713,2025-03-14,2025,3,14,gakca,6,1,0,7
714,2025-03-14,2025,3,14,udalyan,2,0,0,2
715,2025-03-14,2025,3,14,hakand,4,4,0,8
716,2025-03-14,2025,3,14,dcolor,0,45,0,45
717,2025-03-14,2025,3,14,mguder,0,13,0,13
718,2025-03-14,2025,3,14, modified by system 2025-04-29 10:29:20 4,37,0,0,37
719,2025-03-14,2025,3,14,hakdemir,1,1,0,2
720,2025-03-14,2025,3,14,gbalvan,2,0,0,2
721,2025-03-14,2025,3,14,hbulut,3,0,0,3
722,2025-03-14,2025,3,14,bfirat,56,0,0,56
723,2025-03-14,2025,3,14,ebalaban,25,0,0,25
724,2025-03-14,2025,3,14,baozturk,1,2,0,3
725,2025-03-14,2025,3,14,ezyildiz,1,0,0,1
726,2025-03-14,2025,3,14,ntanriverdi,0,5,0,5
727,2025-03-14,2025,3,14,okanat,4,0,0,4
728,2025-03-14,2025,3,14,akamera,0,11,0,11
729,2025-03-14,2025,3,14,ngogce,119,98,2,219
730,2025-03-14,2025,3,14,vgemici,3,0,0,3
731,2025-03-14,2025,3,14,merkan,11,0,0,11
732,2025-03-14,2025,3,14,ogun,0,0,1,1
733,2025-03-14,2025,3,14,obali,22,1,0,23
734,2025-03-14,2025,3,14,fimetin,5,2,0,7
735,2025-03-14,2025,3,14,dnoic,1,0,0,1
736,2025-03-14,2025,3,14,gkenarli,6,0,0,6
737,2025-03-14,2025,3,14,ggirgin,83,8,0,91
738,2025-03-14,2025,3,14,ayyilmaz,2,0,0,2
739,2025-03-14,2025,3,14,tevirgen,33,9,7,49
740,2025-03-14,2025,3,14,eulsever,2,5,0,7
741,2025-03-14,2025,3,14,gayilmaz,21,0,0,21
742,2025-03-14,2025,3,14,nibolkis,6,0,0,6
743,2025-03-14,2025,3,14,sucakir,1,1,0,2
744,2025-03-15,2025,3,15,dcolor,0,16,0,16
745,2025-03-15,2025,3,15,ebalaban,4,0,0,4
746,2025-03-15,2025,3,15,ngogce,189,32,0,221
747,2025-03-16,2025,3,16,rkontrol,6,0,0,6
748,2025-03-16,2025,3,16,mbayirli,9,0,0,9
749,2025-03-16,2025,3,16,egonce,34,6,0,40
750,2025-03-16,2025,3,16,fcolak,3,1,0,4
751,2025-03-16,2025,3,16,cyildiz,2,3,0,5
752,2025-03-16,2025,3,16,secitak,5,0,0,5
753,2025-03-16,2025,3,16,bbugdayci,0,16,4,20
754,2025-03-16,2025,3,16,fgulsever,0,28,0,28
755,2025-03-16,2025,3,16,ihasdemir,69,0,0,69
756,2025-03-16,2025,3,16,aapak,15,39,0,54
757,2025-03-16,2025,3,16,gekim,0,45,0,45
758,2025-03-16,2025,3,16,dnoic,19,0,0,19
759,2025-03-16,2025,3,16,mkorucu,177,1,0,178
760,2025-03-16,2025,3,16,aayhan,8,10,1,20
761,2025-03-16,2025,3,16,fbasak,2,0,0,2
762,2025-03-16,2025,3,16,abarkod,32,0,0,32
763,2025-03-16,2025,3,16,BSOGUT,1,6,0,7
764,2025-03-17,2025,3,17,aildeniz,12,0,0,12
765,2025-03-17,2025,3,17,zyuksel,29,0,0,29
766,2025-03-17,2025,3,17,mguder,17,0,0,17
767,2025-03-17,2025,3,17,fgulsever,0,10,0,10
768,2025-03-17,2025,3,17,hakand,43,20,0,63
769,2025-03-17,2025,3,17,esaribuyuk,19,0,0,19
770,2025-03-17,2025,3,17,rkontrol,1,4,0,5
771,2025-03-17,2025,3,17,mecigdem,12,2,0,14
772,2025-03-17,2025,3,17,udalyan,0,1,1,2
773,2025-03-17,2025,3,17,bunver,8,0,0,8
774,2025-03-17,2025,3,17,stjegitim,3,0,12,15
775,2025-03-17,2025,3,17,herbilgin,2,0,2,4
776,2025-03-17,2025,3,17,fcolak,1,0,0,1
777,2025-03-17,2025,3,17,egonce,38,0,0,38
778,2025-03-17,2025,3,17,hakdemir,15,2,0,17
779,2025-03-17,2025,3,17,eozkan,35,0,0,35
780,2025-03-17,2025,3,17,dcolor,0,29,0,29
781,2025-03-17,2025,3,17,ekoksal,1,0,0,1
782,2025-03-17,2025,3,17,ersener,43,1,0,44
783,2025-03-17,2025,3,17,hbulut,1,0,0,1
784,2025-03-17,2025,3,17,bfirat,30,0,0,30
785,2025-03-17,2025,3,17,aapak,0,22,0,22
786,2025-03-17,2025,3,17,cyildiz,2,0,0,2
787,2025-03-17,2025,3,17,gakca,1,5,0,6
788,2025-03-17,2025,3,17,ayyilmaz,1,0,0,1
789,2025-03-17,2025,3,17,eanli,0,5,0,5
790,2025-03-17,2025,3,17,gekim,0,16,0,16
791,2025-03-17,2025,3,17,akamera,0,9,0,9
792,2025-03-17,2025,3,17,ngogce,57,54,0,111
793,2025-03-17,2025,3,17,abarkod,3,0,0,3
794,2025-03-17,2025,3,17,tcapkin,0,1,0,1
795,2025-03-17,2025,3,17,ntanriverdi,0,68,0,68
796,2025-03-17,2025,3,17,ayetik,5,5,0,10
797,2025-03-17,2025,3,17,fbasak,0,10,0,10
798,2025-03-17,2025,3,17,cer,0,2,0,2
799,2025-03-17,2025,3,17,aaksoy,9,0,0,9
800,2025-03-17,2025,3,17,aayhan,4,0,1,5
801,2025-03-17,2025,3,17,merkan,20,1,0,21
802,2025-03-17,2025,3,17,fimetin,8,2,0,10
803,2025-03-17,2025,3,17,fyilanci,0,1,0,1
804,2025-03-17,2025,3,17,ezyildiz,2,8,0,10
805,2025-03-17,2025,3,17,mkorucu,94,1,0,95
806,2025-03-17,2025,3,17,eulsever,0,4,0,4
807,2025-03-17,2025,3,17,tevirgen,6,2,1,9
808,2025-03-17,2025,3,17,ebalaban,12,0,0,12
809,2025-03-17,2025,3,17,ggirgin,28,3,2,33
810,2025-03-17,2025,3,17,gkenarli,2,0,0,2
811,2025-03-17,2025,3,17,alofca,1,4,0,5
812,2025-03-17,2025,3,17,ekaradavut,1,0,0,1
813,2025-03-18,2025,3,18,sakgumus,2,0,0,2
814,2025-03-18,2025,3,18,ubasdas,2,0,0,2
815,2025-03-18,2025,3,18,aapak,0,125,0,125
816,2025-03-18,2025,3,18,udalyan,15,12,24,51
817,2025-03-18,2025,3,18,mecigdem,0,1,0,1
818,2025-03-18,2025,3,18,hakand,1,0,0,1
819,2025-03-18,2025,3,18,fgulsever,0,11,0,11
820,2025-03-18,2025,3,18,baozturk,1,1,0,2
821,2025-03-18,2025,3,18,zyuksel,27,0,0,27
822,2025-03-18,2025,3,18, modified by system 2025-04-29 10:29:20 4,13,2,0,15
823,2025-03-18,2025,3,18,gakca,4,1,0,5
824,2025-03-18,2025,3,18,aildeniz,0,11,0,11
825,2025-03-18,2025,3,18,stjegitim,3,0,19,22
826,2025-03-18,2025,3,18,fcolak,2,0,0,2
827,2025-03-18,2025,3,18,egonce,127,24,0,151
828,2025-03-18,2025,3,18,hakdemir,1,1,0,2
829,2025-03-18,2025,3,18,hbinay,3,0,0,3
830,2025-03-18,2025,3,18,gbalvan,5,0,0,5
831,2025-03-18,2025,3,18,dcolor,0,63,0,63
832,2025-03-18,2025,3,18,bfirat,37,0,0,37
833,2025-03-18,2025,3,18,hbulut,1,1,0,2
834,2025-03-18,2025,3,18,ierdil,3,0,0,3
835,2025-03-18,2025,3,18,adogan,1,0,4,5
836,2025-03-18,2025,3,18,ekoksal,2,0,0,2
837,2025-03-18,2025,3,18,gekim,0,189,0,189
838,2025-03-18,2025,3,18,otufan,5,1,0,6
839,2025-03-18,2025,3,18,akamera,0,7,0,7
840,2025-03-18,2025,3,18,ngogce,164,115,4,283
841,2025-03-18,2025,3,18,abarkod,1,0,0,1
842,2025-03-18,2025,3,18,tcapkin,0,1,0,1
843,2025-03-18,2025,3,18,nkorkmaz,1,3,3,7
844,2025-03-18,2025,3,18,cer,3,0,0,3
845,2025-03-18,2025,3,18,obali,0,7,3,10
846,2025-03-18,2025,3,18,MMUTLU,1,0,0,1
847,2025-03-18,2025,3,18,fimetin,8,3,0,11
848,2025-03-18,2025,3,18,ggirgin,14,4,0,18
849,2025-03-18,2025,3,18,fbasak,4,0,0,4
850,2025-03-18,2025,3,18,mertan,7,0,0,7
851,2025-03-18,2025,3,18,ekaradavut,1,0,0,1
852,2025-03-18,2025,3,18,aozbal,4,1,0,5
853,2025-03-18,2025,3,18,amasun,7,4,0,11
854,2025-03-18,2025,3,18,ebalaban,12,0,0,12
855,2025-03-18,2025,3,18,dnoic,9,0,1,10
856,2025-03-18,2025,3,18,eanli,2,4,0,6
857,2025-03-18,2025,3,18,gayilmaz,13,2,0,15
858,2025-03-18,2025,3,18,eulsever,0,22,0,22
859,2025-03-18,2025,3,18,tevirgen,8,0,0,8
860,2025-03-18,2025,3,18,oicoz,1,1,0,2
861,2025-03-19,2025,3,19,zyuksel,0,0,2,2
862,2025-03-19,2025,3,19,aapak,7,99,0,106
863,2025-03-19,2025,3,19,udalyan,0,0,1,1
864,2025-03-19,2025,3,19,ebtlideri,0,1,0,1
865,2025-03-19,2025,3,19,mecigdem,0,1,0,1
866,2025-03-19,2025,3,19,hakand,1,0,0,1
867,2025-03-19,2025,3,19,esaribuyuk,2,0,2,4
868,2025-03-19,2025,3,19,BSOGUT,2,0,0,2
869,2025-03-19,2025,3,19,cdonmez,0,3,0,3
870,2025-03-19,2025,3,19,fgulsever,1,28,0,29
871,2025-03-19,2025,3,19, modified by system 2025-04-29 10:29:20 4,19,0,0,19
872,2025-03-19,2025,3,19,bunver,6,1,0,7
873,2025-03-19,2025,3,19,stjegitim,0,0,2,2
874,2025-03-19,2025,3,19,aakyildiz,4,0,0,4
875,2025-03-19,2025,3,19,fcolak,27,0,0,27
876,2025-03-19,2025,3,19,egonce,49,0,0,49
877,2025-03-19,2025,3,19,hakdemir,2,3,0,5
878,2025-03-19,2025,3,19,hbinay,7,0,0,7
879,2025-03-19,2025,3,19,eozkan,0,1,0,1
880,2025-03-19,2025,3,19,dcolor,0,50,0,50
881,2025-03-19,2025,3,19,hbulut,3,0,0,3
882,2025-03-19,2025,3,19,bfirat,43,0,0,43
883,2025-03-19,2025,3,19,dayakta,3,2,0,5
884,2025-03-19,2025,3,19,secitak,1,0,0,1
885,2025-03-19,2025,3,19,ubasdas,4,0,0,4
886,2025-03-19,2025,3,19,msevim,1,0,0,1
887,2025-03-19,2025,3,19,gekim,0,157,0,157
888,2025-03-19,2025,3,19,gakca,10,2,0,12
889,2025-03-19,2025,3,19,akamera,72,5,0,77
890,2025-03-19,2025,3,19,edemirbas,39,0,0,39
891,2025-03-19,2025,3,19,tcapkin,37,5,0,42
892,2025-03-19,2025,3,19,ntanriverdi,0,8,0,8
893,2025-03-19,2025,3,19,fbasak,26,0,0,26
894,2025-03-19,2025,3,19,cer,4,0,0,4
895,2025-03-19,2025,3,19,aayhan,13,9,43,65
896,2025-03-19,2025,3,19,obali,0,1,6,7
897,2025-03-19,2025,3,19,fimetin,3,2,0,5
898,2025-03-19,2025,3,19,gkenarli,4,0,0,4
899,2025-03-19,2025,3,19,ngogce,3,4,1,8
900,2025-03-19,2025,3,19,tevirgen,4,1,3,8
901,2025-03-19,2025,3,19,eulsever,0,4,0,4
902,2025-03-19,2025,3,19,gayilmaz,3,0,0,3
903,2025-03-19,2025,3,19,okanat,1,0,0,1
904,2025-03-19,2025,3,19,mkorucu,29,0,0,29
905,2025-03-19,2025,3,19,dnoic,7,2,1,10
906,2025-03-19,2025,3,19,ezyildiz,2,2,0,4
907,2025-03-19,2025,3,19,ebalaban,13,0,0,13
908,2025-03-19,2025,3,19,amasun,4,1,0,5
909,2025-03-19,2025,3,19,eanli,0,2,0,2
910,2025-03-19,2025,3,19,SUYILMAZ,1,0,0,1
911,2025-03-19,2025,3,19,ggirgin,14,10,0,24
912,2025-03-20,2025,3,20, modified by system 2025-04-29 10:29:20 4,66,0,0,66
913,2025-03-20,2025,3,20,zyuksel,5,2,0,7
914,2025-03-20,2025,3,20,fgulsever,0,29,0,29
915,2025-03-20,2025,3,20,dayakta,0,2,0,2
916,2025-03-20,2025,3,20,udalyan,1,0,0,1
917,2025-03-20,2025,3,20,aapak,0,78,0,78
918,2025-03-20,2025,3,20,ierdil,16,0,0,16
919,2025-03-20,2025,3,20,gakca,1,1,0,2
920,2025-03-20,2025,3,20,mecigdem,9,1,0,10
921,2025-03-20,2025,3,20,kbtlideri,1,0,0,1
922,2025-03-20,2025,3,20,fcolak,5,7,0,12
923,2025-03-20,2025,3,20,ihasdemir,34,3,0,37
924,2025-03-20,2025,3,20,cyildiz,1,0,0,1
925,2025-03-20,2025,3,20,aakyildiz,7,0,0,7
926,2025-03-20,2025,3,20,mkarsiv,5,0,0,5
927,2025-03-20,2025,3,20,egonce,12,0,0,12
928,2025-03-20,2025,3,20,hakdemir,12,3,0,15
929,2025-03-20,2025,3,20,hbinay,1,0,0,1
930,2025-03-20,2025,3,20,dcolor,0,49,0,49
931,2025-03-20,2025,3,20,gekim,0,72,0,72
932,2025-03-20,2025,3,20,bfirat,43,0,0,43
933,2025-03-20,2025,3,20,ebadem,12,0,0,12
934,2025-03-20,2025,3,20,amasun,10,7,0,17
935,2025-03-20,2025,3,20,gayilmaz,5,0,0,5
936,2025-03-20,2025,3,20,ezyildiz,2,4,0,6
937,2025-03-20,2025,3,20,akamera,52,5,0,57
938,2025-03-20,2025,3,20,abarkod,1,0,0,1
939,2025-03-20,2025,3,20,ebalaban,13,0,0,13
940,2025-03-20,2025,3,20,ntanriverdi,0,3,0,3
941,2025-03-20,2025,3,20,asablon,5,0,0,5
942,2025-03-20,2025,3,20,eatansay,4,0,0,4
943,2025-03-20,2025,3,20,nkorkmaz,11,0,2,13
944,2025-03-20,2025,3,20,aayhan,1,5,6,12
945,2025-03-20,2025,3,20,fyilanci,0,2,0,2
946,2025-03-20,2025,3,20,obali,4,9,0,13
947,2025-03-20,2025,3,20,edemirbas,0,3,0,3
948,2025-03-20,2025,3,20,gkenarli,1,0,0,1
949,2025-03-20,2025,3,20,fimetin,8,1,0,9
950,2025-03-20,2025,3,20,mkorucu,2,0,0,2
951,2025-03-20,2025,3,20,eulsever,7,0,0,7
952,2025-03-20,2025,3,20,tevirgen,2,1,0,3
953,2025-03-20,2025,3,20,dnoic,1,0,0,1
954,2025-03-20,2025,3,20,mertan,1,0,0,1
955,2025-03-20,2025,3,20,okorucu,3,2,0,5
956,2025-03-20,2025,3,20,ggirgin,17,1,0,18
957,2025-03-20,2025,3,20,ayyilmaz,3,0,0,3
958,2025-03-21,2025,3,21,bfirat,39,0,0,39
959,2025-03-21,2025,3,21,cisahin,16,0,0,16
960,2025-03-21,2025,3,21,adogan,0,12,0,12
961,2025-03-21,2025,3,21,gakca,4,0,0,4
962,2025-03-21,2025,3,21,oguler,10,0,0,10
963,2025-03-21,2025,3,21,udalyan,3,0,0,3
964,2025-03-21,2025,3,21,hakand,16,0,0,16
965,2025-03-21,2025,3,21,mmollaoglu,0,8,0,8
966,2025-03-21,2025,3,21,zyuksel,1,0,0,1
967,2025-03-21,2025,3,21,acelebi,72,0,0,72
968,2025-03-21,2025,3,21,hakdemir,1,1,0,2
969,2025-03-21,2025,3,21,dcolor,0,65,0,65
970,2025-03-21,2025,3,21,ekoksal,2,2,0,4
971,2025-03-21,2025,3,21,aozbal,5,2,0,7
972,2025-03-21,2025,3,21,gsapmaz,2,0,0,2
973,2025-03-21,2025,3,21,amasun,84,20,0,104
974,2025-03-21,2025,3,21,mecigdem,2,4,0,6
975,2025-03-21,2025,3,21,ezyildiz,1,0,0,1
976,2025-03-21,2025,3,21,ebalaban,26,0,0,26
977,2025-03-21,2025,3,21,akamera,0,6,0,6
978,2025-03-21,2025,3,21,vgemici,1,0,0,1
979,2025-03-21,2025,3,21,ntanriverdi,109,1,0,110
980,2025-03-21,2025,3,21,merkan,3,0,0,3
981,2025-03-21,2025,3,21,mkarabiyik,0,2,0,2
982,2025-03-21,2025,3,21,obali,9,14,14,37
983,2025-03-21,2025,3,21,ngogce,3,2,1,6
984,2025-03-21,2025,3,21,ggirgin,15,6,0,21
985,2025-03-21,2025,3,21,tevirgen,5,4,3,12
986,2025-03-21,2025,3,21,eulsever,0,8,0,8
987,2025-03-21,2025,3,21,okanat,1,0,0,1
988,2025-03-21,2025,3,21,fimetin,2,0,0,2
989,2025-03-21,2025,3,21,klaboratuar,0,10,0,10
990,2025-03-21,2025,3,21,oicoz,0,2,0,2
991,2025-03-22,2025,3,22,hakdemir,2,0,0,2
992,2025-03-22,2025,3,22,dcolor,0,13,0,13
993,2025-03-22,2025,3,22,ebalaban,18,0,0,18
994,2025-03-23,2025,3,23,otanriverdi,4,0,0,4
995,2025-03-23,2025,3,23,mbayirli,3,0,0,3
996,2025-03-23,2025,3,23,uunver,3,0,0,3
997,2025-03-23,2025,3,23,egonce,21,2,0,23
998,2025-03-23,2025,3,23,fcolak,3,0,0,3
999,2025-03-23,2025,3,23,aakyildiz,2,0,0,2
1000,2025-03-23,2025,3,23,ihasdemir,8,0,0,8
1001,2025-03-23,2025,3,23,ebadem,30,0,0,30
1002,2025-03-23,2025,3,23,ierdil,7,0,0,7
1003,2025-03-23,2025,3,23,fgulsever,0,11,0,11
1004,2025-03-23,2025,3,23,abarkod,1,0,0,1
1005,2025-03-23,2025,3,23,aapak,20,38,0,58
1006,2025-03-23,2025,3,23,dayakta,12,0,0,12
1007,2025-03-23,2025,3,23,ubasdas,11,0,0,11
1008,2025-03-23,2025,3,23,iunlu,14,0,0,14
1009,2025-03-23,2025,3,23,gekim,0,92,0,92
1010,2025-03-23,2025,3,23,gbakanoglu,1,0,0,1
1011,2025-03-23,2025,3,23,mkorucu,1,0,0,1
1012,2025-03-23,2025,3,23,nkorkmaz,0,0,6,6
1013,2025-03-23,2025,3,23,okelepe,0,0,288,288
1014,2025-03-24,2025,3,24,fgulsever,0,3,0,3
1015,2025-03-24,2025,3,24,BSOGUT,0,1,0,1
1016,2025-03-24,2025,3,24,hakand,10,0,0,10
1017,2025-03-24,2025,3,24,gakca,2,3,0,5
1018,2025-03-24,2025,3,24,udalyan,5,2,0,7
1019,2025-03-24,2025,3,24,aapak,0,12,0,12
1020,2025-03-24,2025,3,24,ubasdas,1,0,0,1
1021,2025-03-24,2025,3,24,rkontrol,3,1,0,4
1022,2025-03-24,2025,3,24,mecigdem,0,1,0,1
1023,2025-03-24,2025,3,24,ihasdemir,0,3,0,3
1024,2025-03-24,2025,3,24,hakdemir,50,0,0,50
1025,2025-03-24,2025,3,24,fcolak,4,0,0,4
1026,2025-03-24,2025,3,24,mkarsiv,3,0,0,3
1027,2025-03-24,2025,3,24,bfirat,4,2,2,8
1028,2025-03-24,2025,3,24,hkaragoz,11,0,0,11
1029,2025-03-24,2025,3,24,eozkan,12,0,0,12
1030,2025-03-24,2025,3,24,gbalvan,4,0,0,4
1031,2025-03-24,2025,3,24,dcolor,0,36,0,36
1032,2025-03-24,2025,3,24,hbulut,8,0,0,8
1033,2025-03-24,2025,3,24,stjegitim,131,2,6,139
1034,2025-03-24,2025,3,24,saskin,4,1,0,5
1035,2025-03-24,2025,3,24,egonce,18,0,0,18
1036,2025-03-24,2025,3,24,ekaragoz,1,0,0,1
1037,2025-03-24,2025,3,24,akamera,0,1,0,1
1038,2025-03-24,2025,3,24,ngogce,0,0,1,1
1039,2025-03-24,2025,3,24,tcapkin,0,3,0,3
1040,2025-03-24,2025,3,24,ntanriverdi,0,1,0,1
1041,2025-03-24,2025,3,24,gmasistan,3,0,3,6
1042,2025-03-24,2025,3,24,bkibar,1,1,0,2
1043,2025-03-24,2025,3,24,nkorkmaz,13,11,19,43
1044,2025-03-24,2025,3,24,fbasak,2,0,0,2
1045,2025-03-24,2025,3,24,cer,0,2,0,2
1046,2025-03-24,2025,3,24,MMUTLU,3,1,1,5
1047,2025-03-24,2025,3,24,gekim,0,122,0,122
1048,2025-03-24,2025,3,24,ggirgin,10,1,0,11
1049,2025-03-24,2025,3,24,ayyilmaz,1,0,0,1
1050,2025-03-24,2025,3,24,tevirgen,0,1,0,1
1051,2025-03-24,2025,3,24,gayilmaz,4,0,0,4
1052,2025-03-24,2025,3,24,gcevik,0,3,0,3
1053,2025-03-24,2025,3,24,dnoic,19,7,0,26
1054,2025-03-24,2025,3,24,ezyildiz,4,9,0,13
1055,2025-03-24,2025,3,24,ebalaban,46,0,0,46
1056,2025-03-24,2025,3,24,amasun,66,3,0,69
1057,2025-03-24,2025,3,24,fimetin,63,1,0,64
1058,2025-03-25,2025,3,25,mguder,2,0,0,2
1059,2025-03-25,2025,3,25,fgulsever,0,25,0,25
1060,2025-03-25,2025,3,25,okelepe,0,0,140,140
1061,2025-03-25,2025,3,25,mecigdem,3,1,0,4
1062,2025-03-25,2025,3,25,gakca,3,2,0,5
1063,2025-03-25,2025,3,25,aapak,0,4,0,4
1064,2025-03-25,2025,3,25,ubasdas,0,3,0,3
1065,2025-03-25,2025,3,25,zyuksel,3,0,0,3
1066,2025-03-25,2025,3,25,fyakut,29,0,0,29
1067,2025-03-25,2025,3,25,udalyan,4,2,1,7
1068,2025-03-25,2025,3,25, modified by system 2025-04-29 10:29:20 4,2,0,0,2
1069,2025-03-25,2025,3,25,fcolak,1,0,0,1
1070,2025-03-25,2025,3,25,aildeniz,0,4,0,4
1071,2025-03-25,2025,3,25,stjegitim,1,0,0,1
1072,2025-03-25,2025,3,25,aakyildiz,20,0,0,20
1073,2025-03-25,2025,3,25,egonce,19,0,0,19
1074,2025-03-25,2025,3,25,hakdemir,15,2,0,17
1075,2025-03-25,2025,3,25,hkaragoz,27,0,0,27
1076,2025-03-25,2025,3,25,dcolor,0,64,0,64
1077,2025-03-25,2025,3,25,ekoksal,1,0,0,1
1078,2025-03-25,2025,3,25,iunlu,8,0,0,8
1079,2025-03-25,2025,3,25,bfirat,13,1,12,26
1080,2025-03-25,2025,3,25,mguray,13,0,0,13
1081,2025-03-25,2025,3,25,hbulut,10,0,0,10
1082,2025-03-25,2025,3,25,amasun,23,2,0,25
1083,2025-03-25,2025,3,25,ebalaban,29,0,0,29
1084,2025-03-25,2025,3,25,akamera,0,6,0,6
1085,2025-03-25,2025,3,25,gekim,0,80,0,80
1086,2025-03-25,2025,3,25,abarkod,11,0,0,11
1087,2025-03-25,2025,3,25,tcapkin,0,5,0,5
1088,2025-03-25,2025,3,25,ntanriverdi,0,9,0,9
1089,2025-03-25,2025,3,25,bkibar,0,2,0,2
1090,2025-03-25,2025,3,25,merkan,0,2,0,2
1091,2025-03-25,2025,3,25,nkorkmaz,5,2,0,7
1092,2025-03-25,2025,3,25,aayhan,7,80,1,88
1093,2025-03-25,2025,3,25,mkarabiyik,0,2,0,2
1094,2025-03-25,2025,3,25,MMUTLU,9,1,0,10
1095,2025-03-25,2025,3,25,ngogce,21,9,0,30
1096,2025-03-25,2025,3,25,gkenarli,4,0,0,4
1097,2025-03-25,2025,3,25,fimetin,402,0,0,402
1098,2025-03-25,2025,3,25,dnoic,33,0,8,41
1099,2025-03-25,2025,3,25,mkorucu,18,3,0,21
1100,2025-03-25,2025,3,25,gayilmaz,5,0,0,5
1101,2025-03-25,2025,3,25,ezyildiz,344,0,0,344
1102,2025-03-25,2025,3,25,tevirgen,3,2,0,5
1103,2025-03-25,2025,3,25,sulger,10,21,0,31
1104,2025-03-25,2025,3,25,ekaradavut,1,0,0,1
1105,2025-03-25,2025,3,25,ggirgin,15,3,0,18
1106,2025-03-25,2025,3,25,oasistan,10,7,0,17
1107,2025-03-26,2025,3,26,zyuksel,32,0,0,32
1108,2025-03-26,2025,3,26,amasun,163,0,0,163
1109,2025-03-26,2025,3,26,gekim,0,37,0,37
1110,2025-03-26,2025,3,26,gakca,3,1,0,4
1111,2025-03-26,2025,3,26,aapak,0,30,0,30
1112,2025-03-26,2025,3,26,mecigdem,2,1,0,3
1113,2025-03-26,2025,3,26,fgulsever,0,28,0,28
1114,2025-03-26,2025,3,26,mguder,2,0,0,2
1115,2025-03-26,2025,3,26,ihasdemir,1,0,0,1
1116,2025-03-26,2025,3,26,hakdemir,17,0,0,17
1117,2025-03-26,2025,3,26,fcolak,7,0,0,7
1118,2025-03-26,2025,3,26,mkarsiv,1,0,0,1
1119,2025-03-26,2025,3,26,egonce,14,0,0,14
1120,2025-03-26,2025,3,26,gbalvan,1,0,0,1
1121,2025-03-26,2025,3,26,dcolor,0,54,0,54
1122,2025-03-26,2025,3,26,hbulut,9,0,0,9
1123,2025-03-26,2025,3,26,bfirat,30,5,0,35
1124,2025-03-26,2025,3,26,ebalaban,47,0,0,47
1125,2025-03-26,2025,3,26,stjegitim,23,5,0,28
1126,2025-03-26,2025,3,26,ezyildiz,381,0,0,381
1127,2025-03-26,2025,3,26,ngogce,1,0,0,1
1128,2025-03-26,2025,3,26,oicoz,8,0,0,8
1129,2025-03-26,2025,3,26,vgemici,2,2,0,4
1130,2025-03-26,2025,3,26,tcapkin,0,1,0,1
1131,2025-03-26,2025,3,26,ntanriverdi,0,31,0,31
1132,2025-03-26,2025,3,26,nkorkmaz,6,0,0,6
1133,2025-03-26,2025,3,26,cer,2,0,0,2
1134,2025-03-26,2025,3,26,aayhan,42,211,0,253
1135,2025-03-26,2025,3,26,mkarabiyik,0,2,0,2
1136,2025-03-26,2025,3,26,mkofis,8,0,0,8
1137,2025-03-26,2025,3,26,obali,5,0,4,9
1138,2025-03-26,2025,3,26,dnoic,2,0,0,2
1139,2025-03-26,2025,3,26,fimetin,304,1,0,305
1140,2025-03-26,2025,3,26,gkenarli,12,0,0,12
1141,2025-03-26,2025,3,26,ggirgin,12,1,0,13
1142,2025-03-26,2025,3,26,ekaradavut,5,0,0,5
1143,2025-03-26,2025,3,26,ayyilmaz,8,0,0,8
1144,2025-03-26,2025,3,26,tevirgen,1,1,0,2
1145,2025-03-26,2025,3,26,oasistan,0,5,0,5
1146,2025-03-26,2025,3,26,gayilmaz,2,0,0,2
1147,2025-03-26,2025,3,26,MMUTLU,484,0,0,484
1148,2025-03-27,2025,3,27,mguder,26,0,0,26
1149,2025-03-27,2025,3,27,fgulsever,0,103,0,103
1150,2025-03-27,2025,3,27,mecigdem,0,1,0,1
1151,2025-03-27,2025,3,27,dayakta,1,0,0,1
1152,2025-03-27,2025,3,27,aapak,0,39,0,39
1153,2025-03-27,2025,3,27,nakilli,6,7,0,13
1154,2025-03-27,2025,3,27, modified by system 2025-04-29 10:29:20 4,5,0,0,5
1155,2025-03-27,2025,3,27,udalyan,121,0,0,121
1156,2025-03-27,2025,3,27,aildeniz,0,1,0,1
1157,2025-03-27,2025,3,27,hakdemir,2,2,0,4
1158,2025-03-27,2025,3,27,fcolak,24,112,0,136
1159,2025-03-27,2025,3,27,egonce,23,10,0,33
1160,2025-03-27,2025,3,27,mmollaoglu,0,1,0,1
1161,2025-03-27,2025,3,27,dcolor,0,55,0,55
