,ID,toplam,Tarih,Donem,genel_renkli,genel_sb,dijital_islemler
14260,obali,2,2026-04-28,2026-04,0,0,2
14261,MMUTLU,2,2026-04-28,2026-04,0,2,0
14262,fimetin,82,2026-04-28,2026-04,77,5,0
14263,ayyilmaz,1,2026-04-28,2026-04,1,0,0
14264,mkofis,3,2026-04-28,2026-04,3,0,0
14265,gayilmaz,8,2026-04-28,2026-04,8,0,0
14266,TIRMAK,5,2026-04-28,2026-04,0,5,0
14267,mkorucu,3,2026-04-28,2026-04,3,0,0
14268,ckarahasan,30,2026-04-28,2026-04,18,12,0
14269,dnoic,18,2026-04-28,2026-04,16,2,0
14270,beozturk,2,2026-04-28,2026-04,2,0,0
14271,fozay,15,2026-04-28,2026-04,14,1,0
14272,eanli,2,2026-04-28,2026-04,0,2,0
14273,tevirgen,12,2026-04-28,2026-04,2,2,8
14274,ierdil,10,2026-04-29,2026-04,5,5,0
14275,zyuksel,1,2026-04-29,2026-04,1,0,0
14276,itopcu,2,2026-04-29,2026-04,1,1,0
14277,fgulsever,40,2026-04-29,2026-04,3,37,0
14278,aapak,7,2026-04-29,2026-04,0,7,0
14279,mecigdem,204,2026-04-29,2026-04,202,2,0
14280,udalyan,34,2026-04-29,2026-04,3,2,29
14281,aildeniz,1,2026-04-29,2026-04,1,0,0
14282,hakand,5,2026-04-29,2026-04,4,1,0
14283,bbugdayci,4,2026-04-29,2026-04,1,3,0
14284,hbulut,2,2026-04-29,2026-04,2,0,0
14285,aakyildiz,2,2026-04-29,2026-04,2,0,0
14286,mkarsiv,1,2026-04-29,2026-04,1,0,0
14287,egonce,33,2026-04-29,2026-04,29,4,0
14288,msevim,1,2026-04-29,2026-04,1,0,0
14289,eozkan,3,2026-04-29,2026-04,3,0,0
14290,gbalvan,4,2026-04-29,2026-04,0,4,0
14291,sutetik,11,2026-04-29,2026-04,9,2,0
14292,nakilli,5,2026-04-29,2026-04,0,1,4
14293,bfirat,24,2026-04-29,2026-04,24,0,0
14294,satinalmastajyer,13,2026-04-29,2026-04,7,6,0
14295,stjegitim,30,2026-04-29,2026-04,2,25,3
14296,gakca,4,2026-04-29,2026-04,4,0,0
14297,eanli,8,2026-04-29,2026-04,0,8,0
14298,gekim,71,2026-04-29,2026-04,0,71,0
14299,akamera,2,2026-04-29,2026-04,0,2,0
14300,ntanriverdi,10,2026-04-29,2026-04,0,10,0
14301,bkibar,2,2026-04-29,2026-04,0,2,0
14302,fyakut,3,2026-04-29,2026-04,0,3,0
14303,cer,1,2026-04-29,2026-04,1,0,0
14304,aayhan,66,2026-04-29,2026-04,36,30,0
14305,dyavuzkasap,1,2026-04-29,2026-04,1,0,0
14306,obali,3,2026-04-29,2026-04,0,3,0
14307,MMUTLU,15,2026-04-29,2026-04,7,4,4
14308,fimetin,68,2026-04-29,2026-04,6,62,0
14309,asablon,5,2026-04-29,2026-04,5,0,0
14310,mertan,9,2026-04-29,2026-04,5,4,0
14311,ggirgin,19,2026-04-29,2026-04,16,1,2
14312,fbalaban,3,2026-04-29,2026-04,3,0,0
14313,fozay,26,2026-04-29,2026-04,23,3,0
14314,amasun,6,2026-04-29,2026-04,0,6,0
14315,ekaragoz,11,2026-04-29,2026-04,10,1,0
14316,ckarahasan,16,2026-04-29,2026-04,7,9,0
14317,gayilmaz,1,2026-04-29,2026-04,0,1,0
14318,tevirgen,25,2026-04-29,2026-04,8,13,4
14319,ayyilmaz,4,2026-04-29,2026-04,2,2,0
14320,dnoic,65,2026-04-29,2026-04,10,2,53
14321,stjegitim,1,2026-04-30,2026-04,1,0,0
14322,udalyan,33,2026-04-30,2026-04,13,20,0
14323,mecigdem,2,2026-04-30,2026-04,0,2,0
14324,zyuksel,112,2026-04-30,2026-04,1,108,3
14325,ierdil,8,2026-04-30,2026-04,0,8,0
14326,mkarsiv,1,2026-04-30,2026-04,1,0,0
14327,bfirat,10,2026-04-30,2026-04,9,1,0
14328,gbalvan,2,2026-04-30,2026-04,0,2,0
14329,sutetik,22,2026-04-30,2026-04,16,6,0
14330,hbulut,5,2026-04-30,2026-04,4,1,0
14331,VBAYANER,30,2026-04-30,2026-04,30,0,0
14332,gakca,19,2026-04-30,2026-04,18,1,0
14333,msevim,3,2026-04-30,2026-04,3,0,0
14334,fozay,39,2026-04-30,2026-04,35,4,0
14335,rkontrol,14,2026-04-30,2026-04,14,0,0
14336,caozturk,12,2026-04-30,2026-04,8,0,4
14337,akamera,1,2026-04-30,2026-04,0,1,0
14338,ntanriverdi,13,2026-04-30,2026-04,0,13,0
14339,hktlideri,10,2026-04-30,2026-04,4,6,0
14340,mkarabiyik,4,2026-04-30,2026-04,0,2,2
14341,MMUTLU,5,2026-04-30,2026-04,5,0,0
14342,fimetin,10,2026-04-30,2026-04,10,0,0
14343,obali,21,2026-04-30,2026-04,7,1,13
14344,beozturk,1,2026-04-30,2026-04,1,0,0
14345,ayyilmaz,3,2026-04-30,2026-04,0,3,0
14346,tevirgen,42,2026-04-30,2026-04,8,28,6
14347,gayilmaz,8,2026-04-30,2026-04,3,5,0
14348,ckarahasan,6,2026-04-30,2026-04,4,2,0
14349,ggirgin,131,2026-04-30,2026-04,118,7,6
14350,rkontrol,7,2026-05-01,2026-05,4,3,0
14351,bfirat,10,2026-05-01,2026-05,10,0,0
14352,dcolor,17,2026-05-01,2026-05,17,0,0
14353,rshazirlama,6,2026-05-01,2026-05,6,0,0
14354,mkarsiv,5,2026-05-01,2026-05,5,0,0
14355,ierdil,9,2026-05-01,2026-05,4,5,0
14356,mguray,7,2026-05-01,2026-05,7,0,0
14357,sucakir,4,2026-05-01,2026-05,1,3,0
14358,fimetin,9,2026-05-01,2026-05,7,2,0
14359,mkofis,3,2026-05-01,2026-05,3,0,0
14360,asablon,2,2026-05-01,2026-05,2,0,0
14361,ntanriverdi,29,2026-05-01,2026-05,0,29,0
14362,ttlideri,20,2026-05-01,2026-05,20,0,0
14363,carican,10,2026-05-01,2026-05,8,2,0
14364,bsakrak,105,2026-05-02,2026-05,105,0,0
14365,mecigdem,7,2026-05-02,2026-05,6,1,0
14366,dcolor,15,2026-05-02,2026-05,15,0,0
14367,carican,3,2026-05-03,2026-05,1,2,0
14368,ierdil,14,2026-05-03,2026-05,3,11,0
14369,aildeniz,10,2026-05-03,2026-05,5,5,0
14370,rkontrol,5,2026-05-03,2026-05,0,5,0
14371,cyildiz,1,2026-05-03,2026-05,1,0,0
14372,fcolak,32,2026-05-03,2026-05,32,0,0
14373,ersener,35,2026-05-03,2026-05,35,0,0
14374,fdeniz,4,2026-05-03,2026-05,0,0,4
14375,rshazirlama,25,2026-05-03,2026-05,25,0,0
14376,dcolor,7,2026-05-03,2026-05,7,0,0
14377,bunver,2,2026-05-03,2026-05,2,0,0
14378,fgulsever,42,2026-05-03,2026-05,0,42,0
14379,egonce,39,2026-05-03,2026-05,25,14,0
14380,aapak,56,2026-05-03,2026-05,6,50,0
14381,gekim,86,2026-05-03,2026-05,0,86,0
14382,bsakrak,39,2026-05-03,2026-05,39,0,0
14383,sfirinci,9,2026-05-03,2026-05,5,4,0
14384,aayhan,15,2026-05-03,2026-05,8,2,5
14385,mkofis,6,2026-05-03,2026-05,5,1,0
14386,kesmeray,16,2026-05-03,2026-05,16,0,0
14387,okorucu,4,2026-05-03,2026-05,4,0,0
14388,tevirgen,1,2026-05-03,2026-05,0,0,1
14389,abarkod,28,2026-05-03,2026-05,0,28,0
14390,aozgun,3,2026-05-03,2026-05,3,0,0
14391,gcevik,38,2026-05-03,2026-05,13,25,0
14392,dnoic,25,2026-05-03,2026-05,24,0,1
14393,fbalaban,63,2026-05-03,2026-05,57,0,6
14394,TIRMAK,15,2026-05-03,2026-05,1,14,0
14395,mguray,2,2026-05-04,2026-05,2,0,0
14396,ierdil,29,2026-05-04,2026-05,2,27,0
14397,zyuksel,2,2026-05-04,2026-05,1,1,0
14398,gakca,6,2026-05-04,2026-05,6,0,0
14399,mguder,1,2026-05-04,2026-05,1,0,0
14400,fgulsever,16,2026-05-04,2026-05,0,16,0
14401,BSOGUT,56,2026-05-04,2026-05,56,0,0
14402,hakand,3,2026-05-04,2026-05,2,1,0
14403,aapak,115,2026-05-04,2026-05,6,109,0
14404,rkontrol,10,2026-05-04,2026-05,0,10,0
14405,carican,2,2026-05-04,2026-05,0,2,0
14406,fcolak,4,2026-05-04,2026-05,4,0,0
14407,eozkan,11,2026-05-04,2026-05,11,0,0
14408,egonce,14,2026-05-04,2026-05,14,0,0
14409,mbayirli,1,2026-05-04,2026-05,1,0,0
14410,bunver,2,2026-05-04,2026-05,2,0,0
14411,hbinay,17,2026-05-04,2026-05,17,0,0
14412,gbalvan,4,2026-05-04,2026-05,0,4,0
14413,dcolor,4,2026-05-04,2026-05,4,0,0
14414,sutetik,8,2026-05-04,2026-05,5,3,0
14415,ersener,4,2026-05-04,2026-05,4,0,0
14416,hbulut,69,2026-05-04,2026-05,50,19,0
14417,bfirat,60,2026-05-04,2026-05,60,0,0
14418,gekim,86,2026-05-04,2026-05,0,86,0
14419,mkarsiv,2,2026-05-04,2026-05,2,0,0
14420,gbakanoglu,1,2026-05-04,2026-05,1,0,0
14421,ogun,1,2026-05-04,2026-05,1,0,0
14422,amasun,67,2026-05-04,2026-05,0,67,0
14423,fozay,10,2026-05-04,2026-05,10,0,0
14424,abarkod,4,2026-05-04,2026-05,0,4,0
14425,ttlideri,7,2026-05-04,2026-05,7,0,0
14426,tcapkin,9,2026-05-04,2026-05,1,8,0
14427,ntanriverdi,33,2026-05-04,2026-05,0,33,0
14428,bkibar,3,2026-05-04,2026-05,0,3,0
14429,asablon,11,2026-05-04,2026-05,11,0,0
14430,cer,21,2026-05-04,2026-05,21,0,0
14431,aayhan,5,2026-05-04,2026-05,4,1,0
14432,mkarabiyik,2,2026-05-04,2026-05,0,2,0
14433,obali,7,2026-05-04,2026-05,0,7,0
14434,MMUTLU,9,2026-05-04,2026-05,7,2,0
14435,akamera,15,2026-05-04,2026-05,0,15,0
14436,sucakir,6,2026-05-04,2026-05,5,1,0
14437,fimetin,67,2026-05-04,2026-05,62,5,0
14438,dnoic,5,2026-05-04,2026-05,3,2,0
14439,ckarahasan,24,2026-05-04,2026-05,15,9,0
14440,aozgun,1,2026-05-04,2026-05,1,0,0
14441,TIRMAK,2,2026-05-04,2026-05,2,0,0
14442,caozturk,8,2026-05-04,2026-05,8,0,0
14443,ddtlideri,13,2026-05-04,2026-05,13,0,0
14444,tevirgen,13,2026-05-04,2026-05,9,4,0
14445,okorucu,2,2026-05-04,2026-05,2,0,0
14446,ggirgin,50,2026-05-04,2026-05,50,0,0
14447,ogungor,6,2026-05-04,2026-05,6,0,0
14448,rkontrol,1,2026-05-05,2026-05,1,0,0
14449,aapak,39,2026-05-05,2026-05,0,39,0
14450,udalyan,7,2026-05-05,2026-05,3,2,2
14451,hakand,6,2026-05-05,2026-05,4,2,0
14452,BSOGUT,1,2026-05-05,2026-05,0,1,0
14453,fgulsever,46,2026-05-05,2026-05,4,42,0
14454,gsapmaz,59,2026-05-05,2026-05,24,35,0
14455,mguder,31,2026-05-05,2026-05,31,0,0
14456,ierdil,17,2026-05-05,2026-05,4,13,0
14457,stjegitim,240,2026-05-05,2026-05,240,0,0
14458,rshazirlama,1,2026-05-05,2026-05,1,0,0
14459,fcolak,1,2026-05-05,2026-05,1,0,0
14460,mkarsiv,10,2026-05-05,2026-05,4,6,0
14461,egonce,3,2026-05-05,2026-05,3,0,0
14462,msevim,6,2026-05-05,2026-05,6,0,0
14463,eozkan,8,2026-05-05,2026-05,4,4,0
14464,dcolor,1,2026-05-05,2026-05,1,0,0
14465,sutetik,13,2026-05-05,2026-05,12,1,0
14466,hbulut,10,2026-05-05,2026-05,4,6,0
14467,bfirat,12,2026-05-05,2026-05,12,0,0
14468,gakca,2,2026-05-05,2026-05,2,0,0
14469,aakyildiz,14,2026-05-05,2026-05,12,2,0
14470,fyakut,8,2026-05-05,2026-05,8,0,0
14471,hbinay,4,2026-05-05,2026-05,4,0,0
14472,gekim,71,2026-05-05,2026-05,1,70,0
14473,akamera,3,2026-05-05,2026-05,0,3,0
14474,abarkod,31,2026-05-05,2026-05,0,31,0
14475,ntanriverdi,89,2026-05-05,2026-05,0,89,0
14476,bkibar,2,2026-05-05,2026-05,1,1,0
14477,cer,2,2026-05-05,2026-05,2,0,0
14478,iunlu,1,2026-05-05,2026-05,1,0,0
14479,mkofis,1,2026-05-05,2026-05,1,0,0
14480,MMUTLU,4,2026-05-05,2026-05,2,2,0
14481,fimetin,16,2026-05-05,2026-05,14,2,0
14482,sucakir,138,2026-05-05,2026-05,138,0,0
14483,ggirgin,1,2026-05-05,2026-05,0,1,0
14484,mkarabiyik,2,2026-05-05,2026-05,0,2,0
14485,tevirgen,25,2026-05-05,2026-05,7,3,15
14486,ogungor,15,2026-05-05,2026-05,15,0,0
14487,nibolkis,3,2026-05-05,2026-05,3,0,0
14488,aozgun,3,2026-05-05,2026-05,3,0,0
14489,ckarahasan,21,2026-05-05,2026-05,11,10,0
14490,dnoic,22,2026-05-05,2026-05,22,0,0
14491,caozturk,4,2026-05-05,2026-05,3,1,0
14492,amasun,107,2026-05-05,2026-05,4,103,0
14493,beozturk,4,2026-05-05,2026-05,4,0,0
14494,fozay,10,2026-05-05,2026-05,10,0,0
14495,ayyilmaz,7,2026-05-05,2026-05,0,7,0
14496,rkontrol,2,2026-05-06,2026-05,2,0,0
14497,mguray,7,2026-05-06,2026-05,7,0,0
14498,ierdil,7,2026-05-06,2026-05,0,7,0
14499,mguder,3,2026-05-06,2026-05,3,0,0
14500,BSOGUT,12,2026-05-06,2026-05,10,2,0
14501,gakca,4,2026-05-06,2026-05,4,0,0
14502,udalyan,5,2026-05-06,2026-05,4,1,0
14503,aapak,8,2026-05-06,2026-05,0,8,0
14504,ubasdas,1,2026-05-06,2026-05,0,1,0
14505,stjegitim,45,2026-05-06,2026-05,0,45,0
14506,hakand,1,2026-05-06,2026-05,1,0,0
14507,aakyildiz,6,2026-05-06,2026-05,6,0,0
14508,bunver,1,2026-05-06,2026-05,0,1,0
14509,mkarsiv,1,2026-05-06,2026-05,1,0,0
14510,ddcozgu,1,2026-05-06,2026-05,1,0,0
14511,egonce,6,2026-05-06,2026-05,6,0,0
14512,uunver,1,2026-05-06,2026-05,1,0,0
14513,BDEMIRAL,1,2026-05-06,2026-05,1,0,0
14514,gbalvan,2,2026-05-06,2026-05,0,2,0
14515,sutetik,18,2026-05-06,2026-05,15,3,0
14516,ersener,3,2026-05-06,2026-05,3,0,0
14517,hbulut,41,2026-05-06,2026-05,40,1,0
14518,bfirat,34,2026-05-06,2026-05,34,0,0
14519,bsakrak,35,2026-05-06,2026-05,35,0,0
14520,fcolak,3,2026-05-06,2026-05,3,0,0
14521,iunlu,3,2026-05-06,2026-05,2,1,0
14522,fozay,3,2026-05-06,2026-05,3,0,0
14523,gbakanoglu,6,2026-05-06,2026-05,6,0,0
14524,abarkod,2,2026-05-06,2026-05,0,2,0
14525,ttlideri,1,2026-05-06,2026-05,1,0,0
14526,tcapkin,16,2026-05-06,2026-05,0,16,0
14527,gekim,64,2026-05-06,2026-05,0,64,0
14528,aayhan,7,2026-05-06,2026-05,5,0,2
14529,mkarabiyik,1,2026-05-06,2026-05,0,1,0
14530,dyavuzkasap,1,2026-05-06,2026-05,0,0,1
14531,obali,6,2026-05-06,2026-05,6,0,0
14532,fimetin,34,2026-05-06,2026-05,20,14,0
14533,ggirgin,8,2026-05-06,2026-05,5,3,0
14534,mertan,1,2026-05-06,2026-05,1,0,0
14535,tevirgen,22,2026-05-06,2026-05,11,11,0
14536,bkibar,1,2026-05-06,2026-05,1,0,0
14537,gayilmaz,14,2026-05-06,2026-05,14,0,0
14538,ogungor,10,2026-05-06,2026-05,10,0,0
14539,aozgun,22,2026-05-06,2026-05,22,0,0
14540,gcevik,3,2026-05-06,2026-05,3,0,0
14541,ckarahasan,6,2026-05-06,2026-05,5,1,0
14542,dnoic,5,2026-05-06,2026-05,5,0,0
14543,caozturk,1,2026-05-06,2026-05,1,0,0
14544,amasun,142,2026-05-06,2026-05,0,142,0
14545,beozturk,2,2026-05-06,2026-05,2,0,0
14546,SUYILMAZ,4,2026-05-06,2026-05,4,0,0
14547,eulsever,13,2026-05-06,2026-05,1,12,0
14548,mguder,49,2026-05-07,2026-05,44,5,0
14549,fgulsever,23,2026-05-07,2026-05,2,21,0
14550,aapak,11,2026-05-07,2026-05,0,11,0
14551,hakand,46,2026-05-07,2026-05,26,20,0
14552,udalyan,7,2026-05-07,2026-05,2,5,0
14553,ierdil,15,2026-05-07,2026-05,4,11,0
14554,esaribuyuk,1,2026-05-07,2026-05,0,1,0
14555,mguray,15,2026-05-07,2026-05,15,0,0
14556,gbalvan,2,2026-05-07,2026-05,0,2,0
14557,egonce,12,2026-05-07,2026-05,10,2,0
14558,msevim,2,2026-05-07,2026-05,0,2,0
14559,mmollaoglu,72,2026-05-07,2026-05,69,3,0
14560,sutetik,23,2026-05-07,2026-05,17,6,0
14561,hbulut,33,2026-05-07,2026-05,33,0,0
14562,bfirat,48,2026-05-07,2026-05,48,0,0
14563,ubasdas,1,2026-05-07,2026-05,0,1,0
14564,stjegitim,481,2026-05-07,2026-05,481,0,0
14565,gakca,2,2026-05-07,2026-05,2,0,0
14566,mkarabiyik,2,2026-05-07,2026-05,0,2,0
14567,SUYILMAZ,1,2026-05-07,2026-05,1,0,0
14568,gekim,31,2026-05-07,2026-05,0,31,0
14569,bkibar,10,2026-05-07,2026-05,10,0,0
14570,aayhan,15,2026-05-07,2026-05,14,1,0
14571,MMUTLU,10,2026-05-07,2026-05,10,0,0
14572,fimetin,25,2026-05-07,2026-05,20,5,0
14573,sucakir,25,2026-05-07,2026-05,17,8,0
14574,ggirgin,32,2026-05-07,2026-05,19,0,13
14575,akamera,1,2026-05-07,2026-05,0,1,0
14576,tevirgen,29,2026-05-07,2026-05,9,13,7
14577,gayilmaz,33,2026-05-07,2026-05,31,2,0
14578,aozgun,12,2026-05-07,2026-05,8,4,0
14579,ckarahasan,14,2026-05-07,2026-05,4,10,0
14580,caozturk,2,2026-05-07,2026-05,2,0,0
14581,amasun,62,2026-05-07,2026-05,0,62,0
14582,fozay,23,2026-05-07,2026-05,19,4,0
14583,ayyilmaz,3,2026-05-07,2026-05,3,0,0
14584,fyakut,10,2026-05-08,2026-05,10,0,0
14585,gakca,1,2026-05-08,2026-05,1,0,0
14586,udalyan,9,2026-05-08,2026-05,5,4,0
14587,hakand,3,2026-05-08,2026-05,2,1,0
14588,mguder,3,2026-05-08,2026-05,1,2,0
14589,zyuksel,159,2026-05-08,2026-05,156,3,0
14590,ierdil,11,2026-05-08,2026-05,0,11,0
14591,sekisa,4,2026-05-08,2026-05,4,0,0
14592,rkontrol,2,2026-05-08,2026-05,2,0,0
14593,stjegitim,29,2026-05-08,2026-05,3,0,26
14594,mkarsiv,1,2026-05-08,2026-05,1,0,0
14595,msevim,4,2026-05-08,2026-05,2,2,0
14596,sutetik,2,2026-05-08,2026-05,2,0,0
14597,bfirat,83,2026-05-08,2026-05,83,0,0
14598,mguray,18,2026-05-08,2026-05,18,0,0
14599,beozturk,1,2026-05-08,2026-05,1,0,0
14600,caozturk,8,2026-05-08,2026-05,8,0,0
14601,dnoic,14,2026-05-08,2026-05,7,0,7
14602,amasun,16,2026-05-08,2026-05,0,16,0
14603,akamera,1,2026-05-08,2026-05,0,1,0
14604,bkibar,5,2026-05-08,2026-05,0,5,0
14605,mkarabiyik,5,2026-05-08,2026-05,1,4,0
14606,MMUTLU,4,2026-05-08,2026-05,2,0,2
14607,fimetin,23,2026-05-08,2026-05,22,1,0
14608,obali,1,2026-05-08,2026-05,0,1,0
14609,bsamuk,4,2026-05-08,2026-05,4,0,0
14610,ggirgin,22,2026-05-08,2026-05,19,3,0
14611,ayyilmaz,9,2026-05-08,2026-05,5,4,0
14612,tevirgen,44,2026-05-08,2026-05,15,11,18
14613,nibolkis,4,2026-05-08,2026-05,0,4,0
14614,ckarahasan,44,2026-05-08,2026-05,30,14,0
14615,sucakir,18,2026-05-08,2026-05,11,7,0
14616,rkontrol,1,2026-05-09,2026-05,1,0,0
14617,mkarsiv,1,2026-05-09,2026-05,1,0,0
14618,aakyildiz,2,2026-05-10,2026-05,2,0,0
14619,ierdil,15,2026-05-10,2026-05,6,9,0
14620,aildeniz,4,2026-05-10,2026-05,2,0,2
14621,bbugdayci,5,2026-05-10,2026-05,0,2,3
14622,fcolak,1,2026-05-10,2026-05,1,0,0
14623,fgulsever,13,2026-05-10,2026-05,1,12,0
14624,egonce,107,2026-05-10,2026-05,90,17,0
14625,sapra,1,2026-05-10,2026-05,1,0,0
14626,bunver,3,2026-05-10,2026-05,0,3,0
14627,dcolor,1,2026-05-10,2026-05,1,0,0
14628,bdagdeviren,1,2026-05-10,2026-05,0,0,1
14629,mkarsiv,3,2026-05-10,2026-05,0,3,0
14630,esaribuyuk,1,2026-05-10,2026-05,0,1,0
14631,aayhan,7,2026-05-10,2026-05,4,0,3
14632,sfirinci,4,2026-05-10,2026-05,3,1,0
14633,aapak,18,2026-05-10,2026-05,2,16,0
14634,ogun,1,2026-05-10,2026-05,1,0,0
14635,dyavuzkasap,3,2026-05-10,2026-05,3,0,0
14636,TIRMAK,24,2026-05-10,2026-05,24,0,0
14637,aozgun,22,2026-05-10,2026-05,22,0,0
14638,abarkod,4,2026-05-10,2026-05,0,4,0
14639,ekaragoz,4,2026-05-10,2026-05,4,0,0
14640,fbalaban,1,2026-05-10,2026-05,1,0,0
14641,gekim,101,2026-05-10,2026-05,8,93,0
14642,iunlu,3,2026-05-10,2026-05,3,0,0
14643,dnoic,16,2026-05-10,2026-05,15,0,1
14644,stjegitim,804,2026-05-11,2026-05,431,40,333
14645,fgulsever,80,2026-05-11,2026-05,1,79,0
14646,itopcu,5,2026-05-11,2026-05,5,0,0
14647,gsapmaz,3,2026-05-11,2026-05,3,0,0
14648,mguder,9,2026-05-11,2026-05,6,3,0
14649,ierdil,7,2026-05-11,2026-05,2,5,0
14650,mguray,10,2026-05-11,2026-05,10,0,0
14651,ytinmaz,2,2026-05-11,2026-05,1,1,0
14652,bbugdayci,9,2026-05-11,2026-05,0,9,0
14653,cyildiz,6,2026-05-11,2026-05,3,3,0
14654,BDEMIRAL,1,2026-05-11,2026-05,1,0,0
14655,ddcozgu,6,2026-05-11,2026-05,6,0,0
14656,egonce,77,2026-05-11,2026-05,77,0,0
14657,msevim,4,2026-05-11,2026-05,3,1,0
14658,sapra,1,2026-05-11,2026-05,0,0,1
14659,hakand,31,2026-05-11,2026-05,31,0,0
14660,gbalvan,1,2026-05-11,2026-05,0,1,0
14661,ersener,16,2026-05-11,2026-05,16,0,0
14662,hbulut,1,2026-05-11,2026-05,1,0,0
14663,bfirat,23,2026-05-11,2026-05,18,3,2
14664,bunver,4,2026-05-11,2026-05,2,2,0
14665,fcolak,4,2026-05-11,2026-05,3,1,0
14666,udalyan,2,2026-05-11,2026-05,1,1,0
14667,zyuksel,21,2026-05-11,2026-05,21,0,0
14668,ubasdas,3,2026-05-11,2026-05,1,2,0
14669,aapak,20,2026-05-11,2026-05,12,7,1
14670,akamera,6,2026-05-11,2026-05,0,6,0
14671,edemirbas,1,2026-05-11,2026-05,0,1,0
14672,tcapkin,4,2026-05-11,2026-05,0,4,0
14673,ntanriverdi,2,2026-05-11,2026-05,0,2,0
14674,cer,8,2026-05-11,2026-05,8,0,0
14675,obali,1,2026-05-11,2026-05,1,0,0
14676,fimetin,17,2026-05-11,2026-05,17,0,0
14677,sucakir,62,2026-05-11,2026-05,52,10,0
14678,ggirgin,50,2026-05-11,2026-05,50,0,0
14679,mertan,3,2026-05-11,2026-05,2,1,0
14680,MMUTLU,10,2026-05-11,2026-05,7,3,0
14681,tevirgen,26,2026-05-11,2026-05,7,0,19
14682,gakca,3,2026-05-11,2026-05,3,0,0
14683,ayyilmaz,1,2026-05-11,2026-05,1,0,0
14684,fozay,15,2026-05-11,2026-05,14,1,0
14685,amasun,113,2026-05-11,2026-05,1,112,0
14686,dnoic,231,2026-05-11,2026-05,223,5,3
14687,gekim,43,2026-05-11,2026-05,0,43,0
14688,ckarahasan,31,2026-05-11,2026-05,29,2,0
14689,aozgun,3,2026-05-11,2026-05,2,1,0
14690,TIRMAK,12,2026-05-11,2026-05,12,0,0
14691,gayilmaz,8,2026-05-11,2026-05,8,0,0
14692,ytinmaz,5,2026-05-12,2026-05,5,0,0
14693,mecigdem,1,2026-05-12,2026-05,0,1,0
14694,hakand,2,2026-05-12,2026-05,2,0,0
14695,fgulsever,7,2026-05-12,2026-05,0,7,0
14696,gsapmaz,24,2026-05-12,2026-05,0,24,0
14697,mguder,4,2026-05-12,2026-05,0,4,0
14698,ierdil,12,2026-05-12,2026-05,3,9,0
14699,mguray,2,2026-05-12,2026-05,2,0,0
14700,rkontrol,6,2026-05-12,2026-05,6,0,0
14701,udalyan,4,2026-05-12,2026-05,3,0,1
14702,stjegitim,3,2026-05-12,2026-05,0,3,0
14703,bfirat,5,2026-05-12,2026-05,2,3,0
14704,fcolak,22,2026-05-12,2026-05,20,2,0
14705,mkarsiv,5,2026-05-12,2026-05,1,4,0
14706,bunver,2,2026-05-12,2026-05,2,0,0
14707,ddcozgu,1,2026-05-12,2026-05,1,0,0
14708,egonce,22,2026-05-12,2026-05,19,3,0
14709,herbilgin,20,2026-05-12,2026-05,20,0,0
14710,hbinay,21,2026-05-12,2026-05,21,0,0
14711,mmollaoglu,13,2026-05-12,2026-05,0,1,12
14712,gbalvan,4,2026-05-12,2026-05,0,4,0
14713,akapucu,18,2026-05-12,2026-05,18,0,0
14714,aapak,13,2026-05-12,2026-05,0,13,0
14715,acelebi,2,2026-05-12,2026-05,2,0,0
14716,fyakut,36,2026-05-12,2026-05,36,0,0
14717,obali,30,2026-05-12,2026-05,9,21,0
14718,gekim,38,2026-05-12,2026-05,0,38,0
14719,sfirinci,2,2026-05-12,2026-05,2,0,0
14720,akamera,14,2026-05-12,2026-05,0,14,0
14721,abarkod,30,2026-05-12,2026-05,0,30,0
14722,ttlideri,2,2026-05-12,2026-05,2,0,0
14723,ayetik,2,2026-05-12,2026-05,2,0,0
14724,bkibar,4,2026-05-12,2026-05,0,4,0
14725,aayhan,19,2026-05-12,2026-05,17,2,0
14726,mkarabiyik,1,2026-05-12,2026-05,0,1,0
14727,fimetin,37,2026-05-12,2026-05,27,10,0
14728,sucakir,7,2026-05-12,2026-05,3,4,0
14729,ggirgin,18,2026-05-12,2026-05,12,6,0
14730,tyaman,4,2026-05-12,2026-05,4,0,0
14731,tevirgen,11,2026-05-12,2026-05,3,8,0
14732,ekaragoz,6,2026-05-12,2026-05,6,0,0
14733,ekaradavut,1,2026-05-12,2026-05,1,0,0
14734,fozay,61,2026-05-12,2026-05,58,3,0
14735,beozturk,1,2026-05-12,2026-05,1,0,0
14736,caozturk,2,2026-05-12,2026-05,1,1,0
14737,amasun,53,2026-05-12,2026-05,0,53,0
14738,ckarahasan,31,2026-05-12,2026-05,28,3,0
14739,aozgun,4,2026-05-12,2026-05,4,0,0
14740,nibolkis,37,2026-05-12,2026-05,37,0,0
14741,eulsever,10,2026-05-12,2026-05,10,0,0
14742,dnoic,218,2026-05-12,2026-05,216,0,2
14743,ierdil,6,2026-05-13,2026-05,1,5,0
14744,fgulsever,23,2026-05-13,2026-05,0,23,0
14745,gsapmaz,7,2026-05-13,2026-05,1,6,0
14746,baozturk,1,2026-05-13,2026-05,0,1,0
14747,okelepe,36,2026-05-13,2026-05,36,0,0
14748,bunver,30,2026-05-13,2026-05,26,4,0
14749,udalyan,96,2026-05-13,2026-05,7,7,82
14750,aapak,17,2026-05-13,2026-05,0,17,0
